date,district,grade,highest_price_rs_kg,average_price_rs_kg
24.09.2024,Hambantota,H-1,3400.0,3400.0
24.09.2024,National,H-1,3425.0,3072.5
24.09.2024,National,Gorosu,2100.0,1866.5
24.09.2024,National,H-Faq,3000.0,2920.0
24.09.2024,National,H-2,3400.0,2888.25
24.09.2024,National,C-5,3900.0,3585.0
24.09.2024,National,Alba,4800.0,4467.5
24.09.2024,Monaragala,Gorosu,1700.0,1650.0
24.09.2024,National,M-4,3450.0,2980.0
24.09.2024,Matara,H-Faq,3000.0,2920.0
24.09.2024,Hambantota,C-4,3500.0,3475.0
24.09.2024,National,C-5 Sp,4200.0,3753.0
24.09.2024,Gampaha,C-5,3500.0,3450.0
24.09.2024,Gampaha,Gorosu,2000.0,2000.0
24.09.2024,Badulla,Gorosu,2100.0,2016.0
24.09.2024,Ratnapura,H-1,3350.0,3500.0
24.09.2024,Galle,Alba,4800.0,4700.0
24.09.2024,Kurunegala,Heen,2500.0,2500.0
24.09.2024,Kalutara,C-5,3400.0,3385.0
24.09.2024,Ratnapura,C-4,3450.0,3400.0
24.09.2024,Colombo,C-5 Sp,3700.0,3700.0
24.09.2024,Galle,C-5 Sp,4200.0,4000.0
24.09.2024,Badulla,C-5,3800.0,3800.0
24.09.2024,Badulla,Heen,2500.0,2410.0
24.09.2024,Kalutara,C-4,3200.0,3180.0
24.09.2024,Badulla,H-1,3000.0,3000.0
24.09.2024,Badulla,H-2,2800.0,2800.0
24.09.2024,Kalutara,C-5 Sp,3600.0,3565.0
24.09.2024,Colombo,H-2,2600.0,2600.0
24.09.2024,Ratnapura,H-2,3100.0,3000.0
24.09.2024,Kalutara,Alba,4200.0,4170.0
24.09.2024,Colombo,H-1,2700.0,2700.0
24.09.2024,Ratnapura,Alba,4600.0,4500.0
24.09.2024,Ratnapura,C-5 Sp,3800.0,3700.0
24.09.2024,Ratnapura,C-5,3600.0,3500.0
24.09.2024,Kalutara,M-4,2600.0,2585.0
24.09.2024,Badulla,C-4,3500.0,3500.0
24.09.2024,Colombo,C-4,3500.0,3500.0
24.09.2024,Kalutara,M-5,2800.0,2790.0
24.09.2024,Kurunegala,Gorosu,1800.0,1800.0
24.09.2024,Kalutara,H-1,2400.0,2380.0
24.09.2024,Gampaha,C-4,3300.0,3250.0
24.09.2024,Kalutara,H-2,2200.0,2200.0
24.09.2024,Colombo,C-5,3600.0,3600.0
01.10.2024,National,H-1,3500.0,3143.5
01.10.2024,National,C-5,4000.0,3617.88
01.10.2024,Matara,M-4,3500.0,3467.0
01.10.2024,National,M-4,3500.0,3026.0
01.10.2024,Hambantota,H-1,3500.0,3475.0
01.10.2024,Galle,C-5,3750.0,3725.0
01.10.2024,Hambantota,H-2,3450.0,3425.0
01.10.2024,Galle,H-2,3350.0,3325.0
01.10.2024,Matara,M-5,3550.0,3500.0
01.10.2024,Matara,C-4,3600.0,3544.0
01.10.2024,Matara,H-1,3450.0,3430.0
01.10.2024,National,C-4,3800.0,3465.5
01.10.2024,Matara,C-5,3700.0,3633.0
01.10.2024,Hambantota,C-5,3700.0,3700.0
01.10.2024,Galle,H-1,3475.0,3463.0
01.10.2024,Monaragala,Heen,2000.0,1900.0
01.10.2024,Matara,H-2,3400.0,3319.0
01.10.2024,National,H-Faq,3100.0,2950.0
01.10.2024,National,C-5 Sp,4100.0,3743.0
01.10.2024,National,Gorosu,2000.0,1768.75
01.10.2024,Monaragala,H-1,2800.0,2700.0
01.10.2024,Kalutara,C-5 Sp,3600.0,3565.0
01.10.2024,National,Heen,2500.0,2272.0
01.10.2024,National,M-5,3550.0,3145.0
01.10.2024,Monaragala,Gorosu,1700.0,1650.0
01.10.2024,Hambantota,C-4,3600.0,3575.0
01.10.2024,National,Alba,4600.0,4423.75
01.10.2024,Matara,H-Faq,3100.0,2950.0
01.10.2024,Matara,C-5 Sp,3800.0,3750.0
01.10.2024,National,H-2,3450.0,2946.13
01.10.2024,Galle,C-4,3550.0,3525.0
01.10.2024,Monaragala,H-2,2600.0,2500.0
01.10.2024,Colombo,H-2,2800.0,2800.0
01.10.2024,Gampaha,Gorosu,2000.0,1800.0
01.10.2024,Colombo,C-4,3400.0,3400.0
01.10.2024,Kurunegala,Gorosu,1800.0,1800.0
01.10.2024,Ratnapura,H-1,3400.0,3300.0
01.10.2024,Galle,C-5 Sp,4100.0,4000.0
01.10.2024,Badulla,C-5,4000.0,4000.0
01.10.2024,Matara,Alba,4600.0,4525.0
01.10.2024,Kalutara,M-4,2600.0,2585.0
01.10.2024,Kalutara,H-1,2400.0,2380.0
01.10.2024,Ratnapura,H-2,3200.0,3000.0
01.10.2024,Gampaha,C-5,3500.0,3450.0
01.10.2024,Badulla,H-1,3500.0,3500.0
01.10.2024,Ratnapura,C-4,3500.0,3450.0
01.10.2024,Kurunegala,Heen,2500.0,2500.0
01.10.2024,Kalutara,M-5,2800.0,2790.0
01.10.2024,Kalutara,H-2,2200.0,2200.0
01.10.2024,Ratnapura,Alba,4600.0,4500.0
01.10.2024,Badulla,H-2,3000.0,3000.0
01.10.2024,Kalutara,C-4,3200.0,3180.0
01.10.2024,Badulla,Gorosu,2000.0,1825.0
01.10.2024,Badulla,Heen,2500.0,2416.0
01.10.2024,Kalutara,Alba,4200.0,4170.0
01.10.2024,Galle,Alba,4500.0,4500.0
01.10.2024,Ratnapura,C-5 Sp,3750.0,3700.0
01.10.2024,Badulla,C-4,3800.0,3800.0
01.10.2024,Colombo,H-1,2900.0,2900.0
01.10.2024,Kalutara,C-5,3400.0,3385.0
01.10.2024,Gampaha,C-4,3300.0,3250.0
01.10.2024,Colombo,C-5 Sp,3700.0,3700.0
01.10.2024,Colombo,C-5,3500.0,3500.0
01.10.2024,Ratnapura,C-5,3600.0,3550.0
15.10.2024,Kalutara,C-5 Sp,3600.0,3565.0
15.10.2024,Galle,H-2,3350.0,3275.0
15.10.2024,Matara,H-2,3420.0,3353.0
15.10.2024,National,H-Faq,3200.0,3075.0
15.10.2024,Matara,C-5 Sp,3900.0,3800.0
15.10.2024,Matara,H-Faq,3200.0,3075.0
15.10.2024,Hambantota,H-2,3400.0,3350.0
15.10.2024,Hambantota,C-4,3550.0,3525.0
15.10.2024,Matara,H-1,3450.0,3450.0
15.10.2024,Matara,M-5,3550.0,3517.0
15.10.2024,Matara,Alba,4600.0,4525.0
15.10.2024,Hambantota,H-1,3450.0,3425.0
15.10.2024,National,Heen,2500.0,2266.67
15.10.2024,Monaragala,Gorosu,1800.0,1700.0
15.10.2024,Matara,M-4,3500.0,3488.0
15.10.2024,National,Alba,4900.0,4473.75
15.10.2024,National,H-1,3500.0,3100.63
15.10.2024,National,Gorosu,2200.0,1912.5
15.10.2024,National,C-5 Sp,4000.0,3758.0
15.10.2024,Galle,C-5 Sp,4000.0,3925.0
15.10.2024,National,H-2,3420.0,2934.75
15.10.2024,National,M-5,3550.0,3153.5
15.10.2024,Matara,C-4,3600.0,3550.0
15.10.2024,Galle,C-4,3600.0,3550.0
15.10.2024,Monaragala,H-1,3000.0,2900.0
15.10.2024,Monaragala,H-2,2800.0,2600.0
15.10.2024,Ratnapura,C-5 Sp,3750.0,3700.0
15.10.2024,Hambantota,C-5,3700.0,3650.0
15.10.2024,National,C-5,3800.0,3607.5
15.10.2024,Monaragala,Heen,2000.0,1900.0
15.10.2024,Matara,C-5,3700.0,3625.0
15.10.2024,National,C-4,3600.0,3438.13
15.10.2024,Colombo,C-5 Sp,3800.0,3800.0
15.10.2024,Badulla,H-1,3000.0,3000.0
15.10.2024,Badulla,C-4,3500.0,3500.0
15.10.2024,Galle,H-1,3500.0,3450.0
15.10.2024,Ratnapura,Alba,4500.0,4500.0
15.10.2024,Badulla,H-2,2800.0,2800.0
15.10.2024,Badulla,Heen,2500.0,2400.0
15.10.2024,Gampaha,C-5,3600.0,3500.0
15.10.2024,Colombo,C-5,3600.0,3600.0
15.10.2024,Kurunegala,Heen,2500.0,2500.0
15.10.2024,Ratnapura,C-4,3500.0,3400.0
15.10.2024,National,M-4,3500.0,3036.5
15.10.2024,Ratnapura,C-5,3600.0,3550.0
15.10.2024,Kurunegala,Gorosu,2000.0,2000.0
15.10.2024,Kalutara,M-5,2800.0,2790.0
15.10.2024,Kalutara,H-1,2400.0,2380.0
15.10.2024,Ratnapura,H-2,3200.0,3100.0
15.10.2024,Gampaha,C-4,3400.0,3300.0
15.10.2024,Badulla,Gorosu,2000.0,1950.0
15.10.2024,Colombo,H-2,2800.0,2800.0
15.10.2024,Colombo,C-4,3500.0,3500.0
15.10.2024,Kalutara,M-4,2600.0,2585.0
15.10.2024,Galle,C-5,3800.0,3750.0
15.10.2024,Galle,Alba,4900.0,4700.0
15.10.2024,Kalutara,H-2,2200.0,2200.0
15.10.2024,Kalutara,C-5,3400.0,3385.0
15.10.2024,Badulla,C-5,3800.0,3800.0
15.10.2024,Kalutara,Alba,4200.0,4170.0
15.10.2024,Colombo,H-1,2900.0,2900.0
15.10.2024,Gampaha,Gorosu,2200.0,2000.0
15.10.2024,Kalutara,C-4,3200.0,3180.0
15.10.2024,Ratnapura,H-1,3350.0,3300.0
22.10.2024,Matara,C-5 Sp,3900.0,3800.0
22.10.2024,National,C-5,3800.0,3624.38
22.10.2024,Matara,C-5,3800.0,3675.0
22.10.2024,Matara,H-2,3450.0,3388.0
22.10.2024,Hambantota,C-4,3600.0,3600.0
22.10.2024,National,H-1,3500.0,3064.38
22.10.2024,Matara,H-1,3500.0,3460.0
22.10.2024,Matara,C-4,3600.0,3756.0
22.10.2024,Monaragala,H-2,2600.0,2400.0
22.10.2024,National,C-4,3650.0,3480.75
22.10.2024,Matara,M-4,3500.0,3500.0
22.10.2024,Matara,Alba,4600.0,4550.0
22.10.2024,Hambantota,C-5,3700.0,3700.0
22.10.2024,National,C-5 Sp,4200.0,3833.0
22.10.2024,Galle,C-5,3750.0,3725.0
22.10.2024,National,M-4,3500.0,3042.5
22.10.2024,National,H-2,3450.0,2907.88
22.10.2024,Monaragala,Heen,1900.0,1850.0
22.10.2024,National,M-5,3550.0,3170.0
22.10.2024,Monaragala,H-1,2800.0,2700.0
22.10.2024,Matara,M-5,3550.0,3550.0
22.10.2024,National,Gorosu,2200.0,1616.75
22.10.2024,National,Heen,2700.0,2272.33
22.10.2024,Hambantota,H-1,3500.0,3500.0
22.10.2024,National,Alba,5000.0,4505.0
22.10.2024,Monaragala,Gorosu,1700.0,1500.0
22.10.2024,Hambantota,H-2,3450.0,3425.0
22.10.2024,Galle,H-2,3300.0,3250.0
22.10.2024,Galle,C-4,3650.0,3600.0
22.10.2024,Galle,H-1,3450.0,3375.0
22.10.2024,Matara,H-Faq,3250.0,3188.0
22.10.2024,National,H-Faq,3250.0,3188.0
22.10.2024,Ratnapura,H-2,3250.0,3100.0
22.10.2024,Kalutara,H-2,2200.0,2200.0
22.10.2024,Gampaha,C-4,3400.0,3300.0
22.10.2024,Badulla,C-5,3800.0,3800.0
22.10.2024,Galle,C-5 Sp,4200.0,4200.0
22.10.2024,Ratnapura,C-5 Sp,3800.0,3800.0
22.10.2024,Badulla,Gorosu,1000.0,967.0
22.10.2024,Kurunegala,Heen,2500.0,2500.0
22.10.2024,Kalutara,M-4,2600.0,2585.0
22.10.2024,Colombo,H-2,2700.0,2700.0
22.10.2024,Ratnapura,C-5,3650.0,3550.0
22.10.2024,Kalutara,Alba,4200.0,4170.0
22.10.2024,Kalutara,C-5 Sp,3600.0,3565.0
22.10.2024,Badulla,H-2,2800.0,2800.0
22.10.2024,Badulla,C-4,3500.0,3500.0
22.10.2024,Badulla,Heen,2700.0,2467.0
22.10.2024,Ratnapura,H-1,3350.0,3300.0
22.10.2024,Ratnapura,Alba,4600.0,4500.0
22.10.2024,Kalutara,C-5,3400.0,3395.0
22.10.2024,Gampaha,Gorosu,2200.0,2000.0
22.10.2024,Badulla,H-1,3000.0,3000.0
22.10.2024,Colombo,H-1,2800.0,2800.0
22.10.2024,Galle,Alba,5000.0,4800.0
22.10.2024,Colombo,C-5,3650.0,3650.0
22.10.2024,Gampaha,C-5,3600.0,3500.0
22.10.2024,Colombo,C-4,3500.0,3500.0
22.10.2024,Colombo,C-5 Sp,3800.0,3800.0
22.10.2024,Kalutara,M-5,2800.0,2790.0
22.10.2024,Kalutara,H-1,2400.0,2380.0
22.10.2024,Ratnapura,C-4,3500.0,3400.0
22.10.2024,Kalutara,C-4,3200.0,3190.0
22.10.2024,Kurunegala,Gorosu,2000.0,2000.0
29.10.2024,Hambantota,H-2,3450.0,3425.0
29.10.2024,National,H-Faq,3200.0,3100.0
29.10.2024,Galle,H-2,3350.0,3300.0
29.10.2024,Monaragala,H-1,3000.0,2800.0
29.10.2024,Matara,C-5,3700.0,3660.0
29.10.2024,Matara,M-4,3500.0,3495.0
29.10.2024,Matara,H-1,3500.0,3463.0
29.10.2024,Matara,M-5,3550.0,3517.0
29.10.2024,National,Alba,4800.0,4266.0
29.10.2024,Hambantota,C-4,3600.0,3600.0
29.10.2024,National,M-5,3550.0,3153.5
29.10.2024,Matara,C-4,3600.0,3550.0
29.10.2024,Monaragala,Heen,2000.0,1900.0
29.10.2024,Hambantota,H-1,3550.0,3525.0
29.10.2024,Kalutara,H-1,2400.0,2380.0
29.10.2024,National,M-4,3500.0,3040.0
29.10.2024,Matara,Alba,4500.0,4500.0
29.10.2024,National,Heen,2600.0,2275.0
29.10.2024,Monaragala,H-2,2700.0,2600.0
29.10.2024,Ratnapura,H-2,3250.0,3100.0
29.10.2024,National,C-5 Sp,4200.0,3817.4
29.10.2024,National,H-2,3470.0,2977.63
29.10.2024,National,H-1,3550.0,3130.38
29.10.2024,Hambantota,C-5,3700.0,3700.0
29.10.2024,Galle,C-4,3600.0,3600.0
29.10.2024,National,C-5,3800.0,3642.14
29.10.2024,Galle,H-1,3500.0,3475.0
29.10.2024,National,Gorosu,2400.0,1856.25
29.10.2024,Matara,H-2,3470.0,3396.0
29.10.2024,Matara,H-Faq,3200.0,3100.0
29.10.2024,Galle,C-5,3800.0,3750.0
29.10.2024,National,C-4,3600.0,3466.25
29.10.2024,Kalutara,C-5,3400.0,3385.0
29.10.2024,Badulla,H-2,2800.0,2800.0
29.10.2024,Colombo,C-5 Sp,3900.0,3900.0
29.10.2024,Kurunegala,Gorosu,2000.0,2000.0
29.10.2024,Kalutara,Alba,4200.0,4180.0
29.10.2024,Colombo,C-4,3500.0,3500.0
29.10.2024,Badulla,Gorosu,2300.0,1625.0
29.10.2024,Colombo,C-5,3600.0,3600.0
29.10.2024,Ratnapura,C-4,3550.0,3400.0
29.10.2024,Gampaha,Alba,3600.0,3500.0
29.10.2024,Badulla,C-5,3800.0,3800.0
29.10.2024,Colombo,H-1,3100.0,3100.0
29.10.2024,Badulla,Heen,2600.0,2425.0
29.10.2024,Ratnapura,H-1,3350.0,3300.0
29.10.2024,Kalutara,C-5 Sp,3600.0,3570.0
29.10.2024,Monaragala,Gorosu,1700.0,1600.0
29.10.2024,Kurunegala,Heen,2500.0,2500.0
29.10.2024,Badulla,H-1,3000.0,3000.0
29.10.2024,Kalutara,M-5,2800.0,2790.0
29.10.2024,Gampaha,C-4,3500.0,3400.0
29.10.2024,Colombo,H-2,3000.0,3000.0
29.10.2024,Badulla,C-4,3500.0,3500.0
29.10.2024,Galle,C-5 Sp,4200.0,4050.0
29.10.2024,Kalutara,M-4,2600.0,2585.0
29.10.2024,Kalutara,C-4,3200.0,3180.0
29.10.2024,Ratnapura,Alba,4600.0,4500.0
29.10.2024,Ratnapura,C-5,3700.0,3600.0
29.10.2024,Kalutara,H-2,2200.0,2200.0
29.10.2024,Gampaha,Gorosu,2400.0,2200.0
29.10.2024,Matara,C-5 Sp,3800.0,3767.0
29.10.2024,Galle,Alba,4800.0,4650.0
29.10.2024,Ratnapura,C-5 Sp,3900.0,3800.0
05.11.2024,Matara,H-1,3500.0,3454.0
05.11.2024,Monaragala,Gorosu,1800.0,1700.0
05.11.2024,Matara,Alba,4500.0,4500.0
05.11.2024,Matara,C-4,3680.0,3564.0
05.11.2024,Matara,C-5 Sp,3900.0,3833.0
05.11.2024,Galle,C-4,3650.0,3625.0
05.11.2024,Galle,C-5,3800.0,3750.0
05.11.2024,Matara,M-5,3550.0,3550.0
05.11.2024,National,Gorosu,2400.0,1825.0
05.11.2024,Matara,M-4,3500.0,3500.0
05.11.2024,Galle,H-1,3550.0,3500.0
05.11.2024,Galle,H-2,3400.0,3325.0
05.11.2024,Matara,H-2,3400.0,3394.0
05.11.2024,National,H-Faq,3300.0,3080.0
05.11.2024,Matara,C-5,3700.0,3688.0
05.11.2024,National,H-1,3550.0,3144.88
05.11.2024,Hambantota,H-1,3550.0,3525.0
05.11.2024,National,M-4,3500.0,3042.5
05.11.2024,National,H-2,3500.0,3011.75
05.11.2024,Monaragala,H-1,3000.0,2900.0
05.11.2024,National,C-4,3680.0,3483.63
05.11.2024,Monaragala,H-2,2800.0,2700.0
05.11.2024,National,Alba,5000.0,4482.5
05.11.2024,National,C-5 Sp,4500.0,3880.6
05.11.2024,Monaragala,Heen,2000.0,1900.0
05.11.2024,National,Heen,2500.0,2058.33
05.11.2024,Hambantota,H-2,3500.0,3475.0
05.11.2024,Hambantota,C-5,3700.0,3700.0
05.11.2024,Hambantota,C-4,3650.0,3650.0
05.11.2024,National,M-5,3550.0,3165.0
05.11.2024,Matara,H-Faq,3300.0,3080.0
05.11.2024,National,C-5,3800.0,3652.88
05.11.2024,Gampaha,C-5,3600.0,3500.0
05.11.2024,Kalutara,C-5,3400.0,3385.0
05.11.2024,Badulla,Gorosu,2000.0,1900.0
05.11.2024,Kalutara,C-5 Sp,3600.0,3570.0
05.11.2024,Badulla,Heen,2500.0,2275.0
05.11.2024,Colombo,H-2,3000.0,3000.0
05.11.2024,Ratnapura,Alba,4500.0,4500.0
05.11.2024,Galle,C-5 Sp,4500.0,4200.0
05.11.2024,Badulla,H-2,2800.0,2800.0
05.11.2024,Kalutara,Alba,4200.0,4180.0
05.11.2024,Ratnapura,C-5,3800.0,3700.0
05.11.2024,Ratnapura,H-1,3400.0,3300.0
05.11.2024,Ratnapura,C-5 Sp,4000.0,3900.0
05.11.2024,Kurunegala,Heen,2000.0,2000.0
05.11.2024,Kalutara,H-2,2200.0,2200.0
05.11.2024,Gampaha,C-4,3500.0,3400.0
05.11.2024,Colombo,H-1,3100.0,3100.0
05.11.2024,Kalutara,C-4,3200.0,3180.0
05.11.2024,Kalutara,M-5,2800.0,2780.0
05.11.2024,Ratnapura,H-2,3250.0,3200.0
05.11.2024,Kalutara,M-4,2600.0,2585.0
05.11.2024,Badulla,H-1,3000.0,3000.0
05.11.2024,Colombo,C-5 Sp,3900.0,3900.0
05.11.2024,Kurunegala,Gorosu,1500.0,1500.0
05.11.2024,Kalutara,H-1,2400.0,2380.0
05.11.2024,Colombo,C-4,3500.0,3500.0
05.11.2024,Colombo,C-5,3700.0,3700.0
05.11.2024,Badulla,C-5,3800.0,3800.0
05.11.2024,Gampaha,Gorosu,2400.0,2200.0
05.11.2024,Ratnapura,C-4,3600.0,3450.0
05.11.2024,Badulla,C-4,3500.0,3500.0
05.11.2024,Galle,Alba,5000.0,4750.0
12.11.2024,Hambantota,H-1,3550.0,3525.0
12.11.2024,National,H-2,3500.0,3058.5
12.11.2024,Matara,C-5 Sp,3900.0,3817.0
12.11.2024,National,M-4,3550.0,3251.5
12.11.2024,Galle,H-1,3550.0,3500.0
12.11.2024,Matara,C-4,3700.0,3621.0
12.11.2024,Monaragala,H-1,3200.0,3066.0
12.11.2024,Hambantota,C-4,3650.0,3650.0
12.11.2024,Matara,M-5,3600.0,3593.0
12.11.2024,National,H-Faq,3250.0,3110.0
12.11.2024,Galle,H-2,3400.0,3350.0
12.11.2024,National,M-5,3600.0,3329.0
12.11.2024,Matara,H-1,3520.0,3504.0
12.11.2024,National,Alba,5000.0,4561.25
12.11.2024,Hambantota,H-2,3500.0,3475.0
12.11.2024,National,Gorosu,2400.0,1870.75
12.11.2024,Galle,C-5,3900.0,3800.0
12.11.2024,Matara,H-2,3500.0,3443.0
12.11.2024,Monaragala,Heen,2200.0,2000.0
12.11.2024,National,C-5 Sp,4500.0,3976.4
12.11.2024,Hambantota,C-5,3700.0,3700.0
12.11.2024,Monaragala,H-2,3000.0,2900.0
12.11.2024,Monaragala,Gorosu,1900.0,1850.0
12.11.2024,National,H-1,3550.0,3198.75
12.11.2024,Galle,C-4,3700.0,3650.0
12.11.2024,National,C-5,3900.0,3741.0
12.11.2024,Matara,Alba,4600.0,4525.0
12.11.2024,Matara,C-5,3800.0,3733.0
12.11.2024,Matara,H-Faq,3250.0,3110.0
12.11.2024,National,Heen,2500.0,2116.67
12.11.2024,Matara,M-4,3550.0,3533.0
12.11.2024,National,C-4,3700.0,3576.38
12.11.2024,Kalutara,C-5,3700.0,3695.0
12.11.2024,Galle,C-5 Sp,4500.0,4200.0
12.11.2024,Colombo,H-2,3000.0,3000.0
12.11.2024,Badulla,Gorosu,2000.0,1933.0
12.11.2024,Kurunegala,Gorosu,1500.0,1500.0
12.11.2024,Badulla,H-1,3000.0,3000.0
12.11.2024,Badulla,Heen,2500.0,2350.0
12.11.2024,Ratnapura,H-1,3450.0,3400.0
12.11.2024,Kalutara,C-5 Sp,4100.0,4065.0
12.11.2024,Ratnapura,C-5,3750.0,3700.0
12.11.2024,Badulla,C-4,3600.0,3600.0
12.11.2024,Ratnapura,C-5 Sp,3850.0,3800.0
12.11.2024,Ratnapura,C-4,3600.0,3550.0
12.11.2024,Kurunegala,Heen,2000.0,2000.0
12.11.2024,Ratnapura,H-2,3300.0,3200.0
12.11.2024,Badulla,H-2,2800.0,2800.0
12.11.2024,Kalutara,M-5,3100.0,3065.0
12.11.2024,Galle,Alba,5000.0,4750.0
12.11.2024,Badulla,C-5,3800.0,3800.0
12.11.2024,Gampaha,C-5,3750.0,3700.0
12.11.2024,Kalutara,C-4,3500.0,3490.0
12.11.2024,Kalutara,H-2,2300.0,2300.0
12.11.2024,Kalutara,H-1,2500.0,2495.0
12.11.2024,Colombo,C-5 Sp,4000.0,4000.0
12.11.2024,Gampaha,Gorosu,2400.0,2200.0
12.11.2024,Kalutara,M-4,3000.0,2970.0
12.11.2024,Kalutara,Alba,4500.0,4470.0
12.11.2024,Ratnapura,Alba,4600.0,4500.0
12.11.2024,Gampaha,C-4,3600.0,3550.0
12.11.2024,Colombo,C-5,3800.0,3800.0
12.11.2024,Colombo,H-1,3100.0,3100.0
12.11.2024,Colombo,C-4,3500.0,3500.0
19.11.2024,Matara,M-5,3680.0,3600.0
19.11.2024,Hambantota,H-1,3550.0,3525.0
19.11.2024,National,Gorosu,2400.0,1879.0
19.11.2024,Matara,M-4,3600.0,3567.0
19.11.2024,Matara,C-5,3800.0,3733.0
19.11.2024,Galle,H-1,3600.0,3550.0
19.11.2024,Matara,H-Faq,3300.0,3180.0
19.11.2024,Matara,H-1,3550.0,3530.0
19.11.2024,Hambantota,C-4,3650.0,3625.0
19.11.2024,National,Heen,2500.0,2150.0
19.11.2024,Matara,C-5 Sp,3950.0,3883.0
19.11.2024,Galle,C-5,3800.0,3775.0
19.11.2024,Matara,Alba,4500.0,4500.0
19.11.2024,Monaragala,H-2,3000.0,2900.0
19.11.2024,National,C-5,3800.0,3728.5
19.11.2024,National,C-4,3700.0,3568.0
19.11.2024,Matara,C-4,3700.0,3629.0
19.11.2024,National,H-2,3500.0,3077.25
19.11.2024,Monaragala,Gorosu,1900.0,1850.0
19.11.2024,National,M-4,3600.0,3268.5
19.11.2024,National,H-1,3600.0,3218.75
19.11.2024,Monaragala,H-1,3200.0,3100.0
19.11.2024,Monaragala,Heen,2200.0,2100.0
19.11.2024,National,H-Faq,3300.0,3180.0
19.11.2024,National,M-5,3680.0,3332.5
19.11.2024,Galle,H-2,3500.0,3375.0
19.11.2024,Matara,H-2,3500.0,3443.0
19.11.2024,Hambantota,H-2,3500.0,3500.0
19.11.2024,National,Alba,5000.0,4555.0
19.11.2024,Hambantota,C-5,3800.0,3775.0
19.11.2024,Galle,C-4,3650.0,3650.0
19.11.2024,National,C-5 Sp,4300.0,3959.6
19.11.2024,Colombo,C-5,3700.0,3700.0
19.11.2024,Badulla,H-1,3000.0,3000.0
19.11.2024,Kalutara,Alba,4500.0,4470.0
19.11.2024,Badulla,Heen,2500.0,2350.0
19.11.2024,Gampaha,Gorosu,2400.0,2200.0
19.11.2024,Ratnapura,C-5,3700.0,3650.0
19.11.2024,Colombo,C-5 Sp,4000.0,4000.0
19.11.2024,Ratnapura,H-1,3450.0,3350.0
19.11.2024,Ratnapura,C-4,3600.0,3500.0
19.11.2024,Ratnapura,Alba,4600.0,4500.0
19.11.2024,Colombo,H-2,3100.0,3100.0
19.11.2024,Badulla,C-5,3800.0,3800.0
19.11.2024,Badulla,Gorosu,2000.0,1966.0
19.11.2024,Badulla,C-4,3600.0,3600.0
19.11.2024,Kalutara,C-5 Sp,4100.0,4065.0
19.11.2024,Ratnapura,C-5 Sp,3850.0,3750.0
19.11.2024,Galle,C-5 Sp,4300.0,4100.0
19.11.2024,Kalutara,H-1,2500.0,2495.0
19.11.2024,Kalutara,M-5,3100.0,3065.0
19.11.2024,Kurunegala,Heen,2000.0,2000.0
19.11.2024,Kalutara,H-2,2300.0,2300.0
19.11.2024,Kalutara,M-4,3000.0,2970.0
19.11.2024,Badulla,H-2,2800.0,2800.0
19.11.2024,Colombo,H-1,3200.0,3200.0
19.11.2024,Gampaha,C-4,3600.0,3550.0
19.11.2024,Ratnapura,H-2,3300.0,3200.0
19.11.2024,Kalutara,C-5,3700.0,3695.0
19.11.2024,Kurunegala,Gorosu,1500.0,1500.0
19.11.2024,Galle,Alba,5000.0,4750.0
19.11.2024,Gampaha,C-5,3750.0,3700.0
19.11.2024,Colombo,C-4,3500.0,3500.0
19.11.2024,Kalutara,C-4,3500.0,3490.0
26.11.2024,National,H-Faq,3300.0,3160.0
26.11.2024,Matara,M-4,3500.0,3500.0
26.11.2024,Matara,H-2,3450.0,3442.0
26.11.2024,Galle,H-2,3500.0,3425.0
26.11.2024,Matara,H-Faq,3300.0,3160.0
26.11.2024,National,C-4,3700.0,3591.38
26.11.2024,National,Gorosu,2400.0,1850.0
26.11.2024,Matara,H-1,3500.0,3475.0
26.11.2024,Galle,C-5,3800.0,3800.0
26.11.2024,Matara,C-5 Sp,4100.0,3933.0
26.11.2024,National,H-1,3600.0,3199.38
26.11.2024,National,C-5,3800.0,3735.0
26.11.2024,Matara,M-5,3600.0,3583.0
26.11.2024,Matara,C-4,3700.0,3666.0
26.11.2024,Matara,Alba,4600.0,4525.0
26.11.2024,Hambantota,H-2,3500.0,3500.0
26.11.2024,National,C-5 Sp,4100.0,3979.6
26.11.2024,National,Heen,2500.0,2083.33
26.11.2024,Hambantota,H-1,3550.0,3550.0
26.11.2024,Monaragala,Heen,2000.0,1900.0
26.11.2024,National,M-4,3500.0,3235.0
26.11.2024,National,M-5,3600.0,3324.0
26.11.2024,Galle,C-4,3700.0,3700.0
26.11.2024,Hambantota,C-4,3650.0,3625.0
26.11.2024,Matara,C-5,3750.0,3710.0
26.11.2024,Monaragala,Gorosu,1800.0,1700.0
26.11.2024,National,H-2,3500.0,3052.13
26.11.2024,Monaragala,H-2,2800.0,2600.0
26.11.2024,Galle,H-1,3600.0,3575.0
26.11.2024,National,Alba,4800.0,4548.75
26.11.2024,Hambantota,C-5,3800.0,3775.0
26.11.2024,Monaragala,H-1,3000.0,2900.0
26.11.2024,Kalutara,C-5 Sp,4100.0,4065.0
26.11.2024,Kalutara,Alba,4500.0,4470.0
26.11.2024,Ratnapura,H-1,3500.0,3400.0
26.11.2024,Kalutara,H-1,2500.0,2495.0
26.11.2024,Gampaha,Gorosu,2400.0,2200.0
